web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_habit;prix;adress;url_image
1751482828-294;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Tenue mardi gras;https://sn.coinafrique.com/annonce/vetements-enfants/tenue-mardi-gras-2862977;Vêtements Enfants;5 000 CFA;Saly, Sénégal;"background-image: url(""https://images.coinafrique.com/2862977_uploaded_image1_1609530409.jpg""); width: 398px;"
1751482830-295;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Tenue mardi gras;https://sn.coinafrique.com/annonce/vetements-enfants/tenue-mardi-gras-2862982;Vêtements Enfants;7 000 CFA;Saly, Sénégal;"background-image: url(""https://images.coinafrique.com/2862982_uploaded_image1_1609530664.jpg""); width: 398px;"
1751482834-296;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Tenue mardi gras;https://sn.coinafrique.com/annonce/vetements-enfants/tenue-mardi-gras-2862996;Vêtements Enfants;2 000 CFA;Saly, Sénégal;"background-image: url(""https://images.coinafrique.com/2862996_uploaded_image1_1609531083.jpg""); width: 398px;"
1751482836-297;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Ensembles blousons;https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-blousons-2877447;Vêtements Enfants;12 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2877447_uploaded_image1_1610105451.jpg""); width: 568px;"
1751482839-298;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Ensemble de fille nouveau né;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-de-fille-nouveau-ne-2879903;Vêtements Enfants;10 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2879903_uploaded_image1_1610201519.jpg""); width: 379px;"
1751482842-299;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Ensemble de fille;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-de-fille-2879908;Vêtements Enfants;11 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2879908_uploaded_image1_1610201702.jpg""); width: 379px;"
1751482844-300;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Ensemble veste;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-veste-2894368;Vêtements Enfants;15 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2894368_uploaded_image1_1610800978.jpg""); width: 381px;"
1751482847-301;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Pull;https://sn.coinafrique.com/annonce/vetements-enfants/pull-2898864;Vêtements Enfants;8 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2898864_uploaded_image1_1611023219.jpg""); width: 373px;"
1751482850-302;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Tenue mardi gras;https://sn.coinafrique.com/annonce/vetements-enfants/tenue-mardi-gras-2904713;Vêtements Enfants;5 000 CFA;Saly, Sénégal;"background-image: url(""https://images.coinafrique.com/2904713_uploaded_image1_1611250923.jpg""); width: 671px;"
1751482853-303;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2904731;Vêtements Enfants;3 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2904731_uploaded_image1_1611251346.jpg""); width: 398px;"
1751482855-304;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2904738;Vêtements Enfants;2 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2904738_uploaded_image1_1611251495.jpg""); width: 398px;"
1751482858-305;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Ensemble bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-2913239;Vêtements Enfants;4 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2913239_uploaded_image1_1611677309.jpg""); width: 452px;"
1751482860-306;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Ensembles blousons;https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-blousons-2919804;Vêtements Enfants;Prix sur demande;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2919804_uploaded_image1_1611967516.jpg""); width: 568px;"
1751482862-307;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Ensemble bébé sortie de bain;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-sortie-de-bain-2920795;Vêtements Enfants;8 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2920795_uploaded_image1_1612023107.jpg""); width: 382px;"
1751482865-308;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Ensembles blouson enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-blouson-enfants-2923009;Vêtements Enfants;Prix sur demande;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2923009_uploaded_image1_1612168840.jpg""); width: 568px;"
1751482868-309;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2925176;Vêtements Enfants;6 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2925176_uploaded_image1_1612218065.jpg""); width: 399px;"
1751482870-310;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Ensembles enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-enfant-2933246;Vêtements Enfants;Prix sur demande;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2933246_uploaded_image1_1612515788.jpg""); width: 568px;"
1751482873-311;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtements enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2938653;Vêtements Enfants;Prix sur demande;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2938653_uploaded_image1_1612773067.jpg""); width: 558px;"
1751482875-312;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtement enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2938680;Vêtements Enfants;2 500 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2938680_uploaded_image1_1612774159.jpg""); width: 558px;"
1751482879-313;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtement enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2938684;Vêtements Enfants;3 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2938684_uploaded_image1_1612774217.jpg""); width: 558px;"
1751482882-314;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2938975;Vêtements Enfants;3 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2938975_uploaded_image1_1612782982.jpg""); width: 558px;"
1751482885-315;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtement enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2938979;Vêtements Enfants;Prix sur demande;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2938979_uploaded_image1_1612783091.jpg""); width: 558px;"
1751482887-316;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Friperie enfants;https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-2938981;Vêtements Enfants;Prix sur demande;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2938981_uploaded_image1_1612783153.jpg""); width: 558px;"
1751482890-317;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtements friperie enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfants-2938986;Vêtements Enfants;1 500 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2938986_uploaded_image1_1612783292.jpg""); width: 558px;"
1751482892-318;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Friperie enfants;https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-2938990;Vêtements Enfants;2 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2938990_uploaded_image1_1612783368.jpg""); width: 558px;"
1751482896-319;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2938994;Vêtements Enfants;2 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2938994_uploaded_image1_1612783471.jpg""); width: 558px;"
1751482899-320;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtements friperie enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfants-2939012;Vêtements Enfants;Prix sur demande;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2939012_uploaded_image1_1612783880.jpg""); width: 558px;"
1751482901-321;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Habits enfants;https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfants-2939878;Vêtements Enfants;5 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2939878_uploaded_image1_1612807579.jpg""); width: 609px;"
1751482904-322;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Shorts garçon;https://sn.coinafrique.com/annonce/vetements-enfants/shorts-garcon-2940112;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2940112_uploaded_image1_1612814516.jpg""); width: 609px;"
1751482906-323;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2942141;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2942141_uploaded_image1_1612893757.jpg""); width: 549px;"
1751482909-324;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Ensemble enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2951605;Vêtements Enfants;10 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2951605_uploaded_image1_1613355841.jpg""); width: 568px;"
1751482912-325;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Robe pour filles;https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-filles-2956437;Vêtements Enfants;6 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2956437_uploaded_image1_1613569866.jpg""); width: 671px;"
1751482914-326;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Sous vêtements fille;https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetements-fille-2956441;Vêtements Enfants;3 500 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2956441_uploaded_image1_1613569974.jpg""); width: 671px;"
1751482917-327;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtement bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-bebe-2958970;Vêtements Enfants;3 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2958970_uploaded_image1_1613669538.jpg""); width: 418px;"
1751482920-328;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtements bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2958974;Vêtements Enfants;3 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2958974_uploaded_image1_1613669656.jpg""); width: 418px;"
1751482923-329;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Kit de prière pour fille;https://sn.coinafrique.com/annonce/vetements-enfants/kit-de-priere-pour-fille-2959180;Vêtements Enfants;20 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2959180_uploaded_image1_1613676547.jpg""); width: 484px;"
1751482927-330;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Kit de prière pour garçon;https://sn.coinafrique.com/annonce/vetements-enfants/kit-de-priere-pour-garcon-2959193;Vêtements Enfants;20 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2959193_uploaded_image1_1613676990.jpg""); width: 484px;"
1751482934-331;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtements bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2959248;Vêtements Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2959248_uploaded_image3_1613679445.jpeg""); width: 418px;"
1751482939-332;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtements  bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2959255;Vêtements Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2959255_uploaded_image1_1613679558.jpg""); width: 418px;"
1751482948-333;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtements nouveau-né;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-nouveau-ne-2959257;Vêtements Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;
1751482952-334;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2959258;Vêtements Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2959258_uploaded_image1_1613679707.jpg""); width: 418px;"
1751482957-335;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtements pour nouveau né;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-nouveau-ne-2959262;Vêtements Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2959262_uploaded_image1_1613679806.jpg""); width: 418px;"
1751482962-336;https://sn.coinafrique.com/categorie/vetements-enfants?page=10;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2961083;Vêtements Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2961083_uploaded_image1_1613766533.jpg""); width: 418px;"
1751482974-337;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2961086;Vêtements Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2961086_uploaded_image1_1613766640.jpg""); width: 418px;"
1751482978-338;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2961090;Vêtements Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2961090_uploaded_image1_1613766742.jpg""); width: 418px;"
1751482982-339;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2970729;Vêtements Enfants;5 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2970729_uploaded_image1_1614253943.jpg""); width: 452px;"
1751482986-340;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Caleçon enfant;https://sn.coinafrique.com/annonce/vetements-enfants/calecon-enfant-2970911;Vêtements Enfants;1 500 CFA;Fass, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2970911_uploaded_image1_1614259523.jpg""); width: 528px;"
1751482989-341;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2971081;Vêtements Enfants;7 000 CFA;Hann Bel-Air, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2971081_uploaded_image1_1614264447.jpg""); width: 544px;"
1751482993-342;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2979283;Vêtements Enfants;Prix sur demande;Patte d'oie, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2979283_uploaded_image1_1614675070.jpg""); width: 540px;"
1751482997-343;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2981375;Vêtements Enfants;Prix sur demande;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2981375_uploaded_image1_1614732549.jpg""); width: 568px;"
1751483001-344;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements  bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2983859;Vêtements Enfants;5 000 CFA;Grand Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2983859_uploaded_image1_1614848831.jpg""); width: 379px;"
1751483005-345;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robes filles;https://sn.coinafrique.com/annonce/vetements-enfants/robes-filles-2991324;Vêtements Enfants;15 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2991324_uploaded_image1_1615228431.jpg""); width: 464px;"
1751483009-346;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble maillots enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-maillots-enfants-2997124;Vêtements Enfants;8 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/2997124_uploaded_image1_1615491439.jpg""); width: 438px;"
1751483013-347;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Lot de vêtements friperie de 0 à 12ans;https://sn.coinafrique.com/annonce/vetements-enfants/lot-de-vetements-friperie-de-0-a-12ans-3000888;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3000888_uploaded_image1_1615698089.jpg""); width: 489px;"
1751483016-348;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Grenouillère bébé;https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-3008320;Vêtements Enfants;Prix sur demande;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3008320_uploaded_image1_1616068246.jpg""); width: 452px;"
1751483020-349;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Pantalon jeans friperie;https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-jeans-friperie-3012387;Vêtements Enfants;3 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3012387_uploaded_image1_1616265415.jpg""); width: 558px;"
1751483024-350;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble chemise - pantalon jeans friperie;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-chemise-pantalon-jeans-friperie-3012391;Vêtements Enfants;5 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3012391_uploaded_image1_1616265553.jpg""); width: 558px;"
1751483027-351;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Pantalon jeans friperie enfants;https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-jeans-friperie-enfants-3012395;Vêtements Enfants;6 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3012395_uploaded_image1_1616265641.jpg""); width: 558px;"
1751483032-352;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-3013647;Vêtements Enfants;3 500 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3013647_uploaded_image1_1616353124.jpg""); width: 418px;"
1751483035-353;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3013660;Vêtements Enfants;3 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3013660_uploaded_image1_1616353788.jpg""); width: 418px;"
1751483039-354;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Pantalon jeans enfants;https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-jeans-enfants-3017355;Vêtements Enfants;2 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3017355_uploaded_image1_1616523288.jpg""); width: 558px;"
1751483042-355;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble chemise - pantalon enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-chemise-pantalon-enfant-3017358;Vêtements Enfants;2 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3017358_uploaded_image1_1616523355.jpg""); width: 558px;"
1751483047-356;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements pour enfant de 0 à 13ans;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfant-de-0-a-13ans-3019124;Vêtements Enfants;Prix sur demande;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3019124_uploaded_image1_1616606467.jpg""); width: 671px;"
1751483050-357;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble pour bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-bebe-3024581;Vêtements Enfants;9 500 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3024581_uploaded_image1_1616870758.jpg""); width: 442px;"
1751483054-358;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-3032224;Vêtements Enfants;6 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3032224_uploaded_image1_1617269304.jpg""); width: 452px;"
1751483058-359;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Robe fille;https://sn.coinafrique.com/annonce/vetements-enfants/robe-fille-3032229;Vêtements Enfants;11 500 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3032229_uploaded_image1_1617269385.jpg""); width: 452px;"
1751483061-360;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3033057;Vêtements Enfants;2 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3033057_uploaded_image1_1617285824.jpg""); width: 444px;"
1751483065-361;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Barboteuse;https://sn.coinafrique.com/annonce/vetements-enfants/barboteuse-3033102;Vêtements Enfants;1 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3033102_uploaded_image1_1617286526.jpg""); width: 444px;"
1751483069-362;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble blouson enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-blouson-enfant-3035799;Vêtements Enfants;8 000 CFA;Parcelle Assainies, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3035799_uploaded_image2_1617378839.jpeg""); width: 617px;"
1751483073-363;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-3035855;Vêtements Enfants;9 000 CFA;HLM, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3035855_uploaded_image1_1617379859.jpg""); width: 442px;"
1751483077-364;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3037689;Vêtements Enfants;2 500 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3037689_uploaded_image1_1617453933.jpg""); width: 444px;"
1751483081-365;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensembles enfant + chapeau;https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-enfant-chapeau-3037692;Vêtements Enfants;1 500 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3037692_uploaded_image1_1617454021.jpg""); width: 444px;"
1751483085-366;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Body enfant;https://sn.coinafrique.com/annonce/vetements-enfants/body-enfant-3037697;Vêtements Enfants;500 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3037697_uploaded_image1_1617454125.jpg""); width: 444px;"
1751483090-367;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Grenouillère;https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-3037698;Vêtements Enfants;1 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3037698_uploaded_image1_1617454183.jpg""); width: 444px;"
1751483093-368;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3037998;Vêtements Enfants;15 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3037998_uploaded_image1_1617463131.jpg""); width: 413px;"
1751483098-369;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3038010;Vêtements Enfants;15 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3038010_uploaded_image1_1617463363.jpg""); width: 413px;"
1751483103-370;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3038014;Vêtements Enfants;15 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3038014_uploaded_image1_1617463542.jpg""); width: 413px;"
1751483107-371;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Set de baptême;https://sn.coinafrique.com/annonce/vetements-enfants/set-de-bapteme-3038303;Vêtements Enfants;15 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3038303_uploaded_image1_1617474759.jpg""); width: 410px;"
1751483113-372;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensembles pour enfants;https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-pour-enfants-3038305;Vêtements Enfants;Prix sur demande;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3038305_uploaded_image1_1617474792.jpg""); width: 426px;"
1751483117-373;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3041189;Vêtements Enfants;1 000 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3041189_uploaded_image1_1617633624.jpg""); width: 444px;"
1751483121-374;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Vêtements enfants;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3041195;Vêtements Enfants;500 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3041195_uploaded_image1_1617633853.jpg""); width: 444px;"
1751483125-375;https://sn.coinafrique.com/categorie/vetements-enfants?page=9;Ensemble  body et collant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-body-et-collant-3043879;Vêtements Enfants;2 500 CFA;Ouakam, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3043879_uploaded_image1_1617740872.jpg""); width: 444px;"
